,video_id,width,height,duration
2924,YU8KujhViaQ,1920,1080,682.690
2925,nNxCjCrY-dk,854,470,683.085
2926,AmUE93Lb3Yc,640,480,683.178
2927,t9XA6fNzUrI,480,360,683.364
2928,0ho7ntPCpds,1920,1080,683.400
2929,yqqD_tWO3AQ,640,360,683.503
2930,eXaH0ob1DPc,320,240,683.526
2931,Kwa9NN7y_cI,1280,720,683.735
2932,0ygQp1GxXNo,1280,720,684.000
2933,0SWzcAUhk3M,1280,720,684.034
2934,K3oVIFVOYg4,1280,720,684.084
2935,ujKY4zT9fVQ,1280,720,684.084
2936,930H0pJunFY,1920,1080,684.966
2937,RLxgYd83YIQ,316,240,684.966
2938,CAAHC7SqnKE,1280,720,685.082
2939,in1RqJ6p0fg,480,360,685.100
2940,fmUPGidevb0,1920,1080,685.128
2941,K4ik4isheeA,316,240,685.152
2942,fEHCgRyDFNE,1920,1080,685.175
2943,zdEgmp8YPCw,480,360,685.175
2944,gWfBZG2ajUU,1920,1080,685.314
2945,Gr2prsJgOqw,1280,720,685.663
2946,rhmXAtfzBFs,1280,720,686.313
2947,NCBTltocw4Y,1280,720,686.498
2948,8AjnrIDJ9Dk,1280,720,687.034
2949,QBpwo8_qq-4,640,480,687.218
2950,zNkQdTYTrzg,640,480,687.241
2951,z8i9yVidCAg,1280,720,687.358
2952,8qIBKps8oN4,640,360,687.590
2953,EFgsgmz6nug,316,240,687.683
2954,F-MiHb1zGic,420,320,688.077
2955,yh452nMdHuY,1280,720,688.077
2956,1EN4FIrLVyo,640,360,688.217
2957,AnIFKlgD7wU,1280,720,688.588
2958,gXDWo5AEkZw,1920,1080,688.635
2959,8b7zsmbMDl8,640,480,688.728
2960,iJtk8F9vAos,1280,720,688.728
2961,67XQfs6CbAA,490,360,688.750
2962,YuGvealTLEw,640,360,689.169
2963,p03OznXUPgs,1280,720,689.355
2964,JHPykvTXcTg,1920,1080,689.424
2965,Qp_TE9aU60w,1280,720,689.424
2966,_S6AgGIj2tw,1920,1080,689.494
2967,vUaQDIHHoOo,640,360,689.540
2968,pEGWrPaOtxY,1280,720,689.587
2969,9kT6m6q6hYY,316,240,689.889
2970,KaQWMO9tzVI,1920,1080,689.889
2971,7_4qUghaJc8,1920,1080,690.005
2972,1uT7TueGDVs,1280,720,690.028
2973,9C69MjSIexg,540,360,690.144
2974,HJwkMU7XVtU,480,360,690.307
2975,NwGfx7DAsYQ,960,720,690.516
2976,nsnjvjsdO2c,1920,1080,690.655
2977,xcbZrAFDMAI,1920,1080,691.212
2978,LSVRoRo5Ayo,854,480,691.444
2979,ARNAXNqyHJA,1280,720,691.560
2980,7G21qOCxjBQ,1280,720,691.584
2981,g7bjjaNHjEY,480,360,691.653
2982,HZsbO_tBRDk,1280,720,691.700
2983,1dCoXH61eyc,1280,720,691.800
2984,4fNHXqbSuDw,1920,1080,691.885
2985,GF7KeB99xNg,426,240,691.885
2986,gagsLeiYpgs,640,352,692.234
2987,pSUffhRH5vI,1280,720,692.257
2988,nuAVAbltPaY,1920,1080,692.443
2989,Jc49q3s06B0,1280,720,692.582
2990,-1JMfWcUkSU,1280,720,692.667
2991,Oazdk_06dsM,1920,1080,692.884
2992,56pEvRhgiBk,1280,720,692.977
2993,DJDfsd2sfwE,694,480,693.093
2994,J37rKkLVp5Q,1280,720,693.093
2995,-44mlMpwCuk,1920,1080,693.100
2996,kFJrkZY-8yM,1920,1080,693.488
2997,XOuOcSyw6xA,1280,720,693.697
2998,lV8l4xTNbvk,1280,720,693.929
2999,L-v2ACGkgTg,1920,1080,693.975
3000,AKD4oBQafas,854,480,694.022
3001,ejH0s0RgD8k,1280,720,694.068
3002,_duVSzVAn3U,480,360,694.161
3003,xNvFYZwBxAQ,1920,1080,694.277
3004,gNtJAGwhuL4,640,360,694.324
3005,XnqPYBUriIk,1280,720,694.463
3006,obUMEdSZ7G0,1920,1080,694.486
3007,toRnIUwivLQ,1280,720,694.486
3008,yQoNeKbMkv0,1280,720,694.579
3009,j17e9A_5n8I,640,360,694.811
3010,AujC8d97Rn8,1280,720,695.090
3011,Mmo3B_qe3oo,1280,720,695.183
3012,uqf91syKXU4,420,320,695.507
3013,saY1VfK3Mco,1280,720,695.554
3014,-fBRSIRCtg4,1280,720,695.800
3015,-0R5weW0_Kc,1920,1080,695.934
3016,TexdsBGIxak,1920,1080,695.995
3017,blrnbLayZ4Y,654,480,696.019
3018,CR1R9mlJ7qo,854,480,696.181
3019,toOyXKQ2Fs8,1920,1080,696.251
3020,tTpFQuT32kk,1280,720,696.506
3021,Xym1uZzCt0U,720,480,696.762
3022,TqdmfXaRp9E,1920,1080,696.901
3023,fp_P4h5sNak,1280,720,697.017
3024,48qhKuldclA,1280,720,697.064
3025,V1iqx_O3LrA,1280,720,697.064
3026,nMqT8oWW7Ic,316,240,697.087
3027,Nbhgb6W3YYs,1280,720,697.110
3028,j76z4An-ms0,1280,720,697.249
3029,dfCdhIcdDjU,1920,1080,697.528
3030,qlTTBJ_sZEo,1920,1080,698.016
3031,7xCHZBeK_AU,1280,720,698.132
3032,CZ0kMDrySaU,640,480,698.225
3033,s-BXg16cZKQ,1920,1080,698.387
3034,2ZM_n74EQGs,1920,1080,698.434
3035,Feyr1xSziiA,490,360,698.600
3036,BDvHsn5T2lo,1280,720,698.828
3037,ggUOhU8pMdc,1920,1080,698.851
3038,6kka9FvJyfY,316,240,699.060
3039,lg96CQwa72Y,1280,720,699.130
3040,G44KMKF58Yk,640,360,699.177
3041,NAN4Jli52sg,1280,720,699.386
3042,o0796FhgyHo,640,480,699.525
3043,HIPnEsJBwuI,640,480,700.036
3044,b2HlHoNTCiY,1280,720,700.059
3045,-xi0wgGTxfY,1280,720,700.100
3046,DNH-YFNgKG0,640,360,700.570
3047,BYDSuYYJrEs,1280,720,700.593
3048,mqlhbtDy-FY,1280,720,700.593
3049,bfGRvngzb4c,1280,720,700.732
3050,IR8BOfQUdM8,1920,1080,700.732
3051,cog-4-oZ6Es,316,240,700.918
3052,fCWzCFXIdu8,1280,720,701.057
3053,gNGxaeSkaSY,1280,720,701.127
3054,aC7VuhboNWA,640,480,701.220
3055,QIfF6eWaFDY,1280,720,701.434
3056,ZY2S8hj4Kew,1280,720,701.754
3057,tLfe4jqPdEU,640,480,702.034
3058,KgYl8qIXcMs,1920,1080,702.056
3059,FMH_PvxJ1L4,1280,720,702.102
3060,WaxCHrRbfMA,1280,720,702.102
3061,1CbrUjOLW8E,1920,1080,702.334
3062,WelWjdAPFpE,322,240,702.358
3063,g8zUdVBV-iA,1920,1080,702.427
3064,6vF-t24H_e0,480,360,702.497
3065,jYSYoTO9BmI,640,480,702.706
3066,tlnfVDn7HmM,854,480,702.799
3067,FWDq7wi3qEs,1920,752,702.938
3068,ppsI423lrxY,1920,1080,702.938
3069,p_hcGNVzcQI,1920,1080,702.961
3070,ApygWKi2HI8,720,480,703.333
3071,vdGVbIuevsU,1280,720,703.426
3072,lbiK8C6pdPc,420,320,703.448
3073,15C3lpPmcVs,320,240,703.467
3074,_QxCfIk7xFs,1920,1080,703.519
3075,SE-J2sOP9Qw,1920,1080,703.704
3076,nuvpaC-26kQ,1280,720,703.937
3077,Pu7SzPL-Ip4,1280,720,704.053
3078,fNxKre6xt10,1280,720,704.262
3079,df6FUJl1Dk8,640,360,704.331
3080,A_NvF36XuYg,1920,1080,704.424
3081,A0aEXjGPM7A,1920,1080,704.587
3082,XN1eK9QmCMM,640,480,704.587
3083,fKG_10c1gJc,1280,720,704.633
3084,9nVQcDqZzfM,480,360,704.912
3085,mS37rI5xeF8,694,480,705.074
3086,34aJfJf4ljQ,320,240,705.144
3087,qwIszXTcl9I,1280,720,705.516
3088,r_6p56jTdZs,1920,1080,705.562
3089,bqAb-T2MA1M,1280,720,705.771
3090,PQB41AtwRgA,1280,720,706.003
3091,AxPQj0-tsEE,420,320,706.165
3092,CYa1hEaw_C4,640,480,706.235
3093,LjLyCrS9biA,1280,720,706.259
3094,ewC16DO9vGs,854,470,706.375
3095,6UmhRSi85ek,1280,720,706.723
3096,2witdzKwTMI,1280,720,706.769
3097,qumN__uQB0U,1280,720,706.769
3098,Rb7oVWbkOso,1920,1080,706.839
3099,9AN7fCPGpa4,1280,720,707.002
3100,5i0Ex6yyRpA,1280,720,707.025
3101,MT8lo-kGPwA,1280,720,707.071
3102,9MuIAVhmOn8,1280,720,707.200
3103,Eg8zVJ3pZOk,480,360,707.257
3104,L4kXQAm-FKM,640,360,707.396
3105,QJo71yoBvvU,1920,1080,707.443
3106,aE2gOflcHxU,1920,1080,707.977
3107,PnfTiixfJVQ,1280,720,708.209
3108,QajHU90Crds,420,320,708.603
3109,DL-Bwz_ZVho,1920,1080,708.790
3110,J-fwcAP2lWo,1280,720,708.790
3111,6AjQgSbpfbA,854,480,708.813
3112,vCApxCBB08o,1280,720,708.906
3113,dh-6LlKrbas,1280,720,708.934
3114,kGN12CSARD8,640,360,708.934
3115,ZjSNTO9OTmI,1280,720,709.068
3116,z7B_t_XTRt8,1280,720,709.161
3117,_OohbLqZR9g,720,480,709.231
3118,X7-iTruAJgA,640,480,709.904
3119,jqrQqbOY0LE,1280,720,710.067
3120,9It8OR6Xa7I,1920,1080,710.136
3121,FjgVv3mjNfw,1920,1080,710.415
3122,pZ_g4I9rnOs,640,360,710.461
3123,V-lNKyW_JV4,1920,1080,710.508
3124,Q-23vdlyYJk,316,240,710.531
3125,nHcSn4QI6ug,1280,720,711.065
3126,quzolYXF13M,1280,720,711.112
3127,U2zNKUmt8BE,1280,720,711.390
3128,jkKRZMEvmG8,640,480,711.437
3129,qrEnMiKFoPk,1280,720,711.669
3130,8qmqhZyXmbw,1280,720,711.800
3131,sPfg4uLtlp4,1920,1080,711.994
3132,XipjoDcup3E,720,480,712.064
3133,W9DcSVlOwew,1920,1080,712.226
3134,VwAsexWAPBA,1280,720,712.783
3135,wFzZWTTvN9k,1280,720,712.853
3136,u9oLU-lmCLA,480,360,712.876
3137,MDs_xt8P92E,1280,720,713.062
3138,2nUMQqm7k7w,1920,1080,713.271
3139,z5G1ZNc3ttE,1280,720,713.480
3140,yqkuxk4JWRE,1280,720,713.689
3141,NcEMDuI_77U,1280,720,713.759
3142,cGhx0uJ8dt0,1280,720,714.061
3143,Ud3IbEMR1XE,640,360,714.200
3144,UhpSJKBzEnI,1920,1080,714.200
3145,GSaptljZVtU,1920,1080,714.664
3146,t0eVw0rjtdI,1280,720,714.664
3147,N_K0tPBdl-c,540,360,714.734
3148,-Nj1hJbFA94,640,480,715.000
3149,KjyiNVWqSAs,1280,720,715.036
3150,2h8q5KHYOLg,640,480,715.222
3151,2IEHaNl6YB8,1920,1080,715.268
3152,2u4-5wUf5s0,712,480,715.547
3153,EhAkDYO77Yg,854,480,715.825
3154,-3RKHUz-9Zc,1280,720,715.834
3155,MnrqW5-hnjo,1920,1080,716.011
3156,IVmLewB8y-E,694,480,716.034
3157,pfgSscqiO6E,480,360,716.081
3158,2HZuNtMFUJg,1280,720,716.174
3159,a0toJo1zf2o,1280,720,716.220
3160,HRGr3lxGqCI,1280,720,716.266
3161,o2Jolt-jFq0,1920,1080,716.615
3162,Vn0eBmkQK-8,316,240,716.615
3163,j1pn00CwrwU,1920,1080,716.870
3164,FwfQioEgtks,1280,720,716.986
3165,j4lszEWfqFM,316,240,717.056
3166,Meoh8OoY1rA,1280,720,717.079
3167,pMPH7HxsX18,1280,720,717.079
3168,_H-Kq-H5ZLs,1920,1080,717.265
3169,8YAKQ4FpDAc,540,360,717.381
3170,i2ZTrGY5iWw,1280,720,717.381
3171,JcXr-8A2eoE,316,240,717.706
3172,3v8z4tFvLxM,1280,720,717.822
3173,owqI6uFA6QU,694,480,718.078
3174,X6oceTplYXg,1920,1080,718.194
3175,wYVTKEYXgSg,1920,1080,718.217
3176,wnaB7NmKMy0,1920,1080,718.519
3177,gQQ5vrhsVFE,406,720,718.542
3178,DEcysPtc5BA,1920,1080,719.053
3179,eMyfl34jdxU,1920,1080,719.448
3180,_Gm0dJedJXU,490,360,719.540
3181,NpalyZfykRI,1280,720,719.657
3182,8pWFwjdVZ0Q,320,240,719.680
3183,MoecitQGUc8,640,480,719.703
3184,A_xJyG59G0E,654,480,719.749
3185,D1XtQaVgcbw,1920,1080,719.912
3186,PoQbY1PgNFg,1280,720,720.051
3187,9OA9ew5v7ac,1280,720,720.075
3188,ufv153kQqfE,320,240,720.237
3189,QclDAAQs5Ko,640,480,720.283
3190,wB3yPfXTOEo,1280,720,720.423
3191,XJIfBaizgn0,712,480,720.748
3192,0-BeLiEH5kI,854,470,720.934
3193,W2i1Zxxq9yM,1280,720,720.980
3194,B4ATDQnw0Eo,498,1080,721.027
3195,ljYnkHSmRto,854,478,721.050
3196,Fdb_GbbwLek,694,480,721.073
3197,wVbunl0yn3M,720,480,721.143
3198,UvVga1DHQwI,1280,720,721.236
3199,3g9wmJLOBfs,480,360,721.630
3200,KdpMybViS2A,1280,720,721.723
3201,qeA7w6d7DrI,1920,1080,721.839
3202,LSSE52NSu18,1920,1080,722.071
3203,m32pdsQsnio,1280,720,722.350
3204,xfZetU37rM0,1280,720,722.350
3205,iLVUpPu1Q68,1280,720,722.513
3206,eE033bFB5vQ,480,360,722.675
3207,aAbQ8tV-h-o,1920,1080,722.745
3208,fKGBMmQPESI,1920,1080,722.861
3209,AqYAxBgET40,1920,1080,722.977
3210,lgbTLP8Onj4,1920,1080,723.000
3211,VEB0XGX1dhc,1280,720,723.070
3212,LpLQn9Q67VE,1280,720,723.140
3213,3DJQ5jZ56U8,316,240,723.186
3214,Eqw40_kRD08,320,240,723.279
3215,dFUuCCAok1Q,490,360,723.325
3216,m31r0CFt3PE,654,480,723.325
3217,w1ezbCv-mmk,320,240,723.325
3218,gpAu9gW33Hw,640,480,723.418
3219,s2swIuSwbz4,1920,1080,723.604
3220,jiSrJMHagA0,1920,1080,723.859
3221,bFY2Ou0U_Bs,1920,1080,723.975
3222,TW4g9dJqYOg,640,480,724.068
3223,7q9fAVwVWNQ,1280,720,724.092
3224,tGgK9n_g9gI,1920,1080,724.695
3225,7b_P1WOmW1k,1920,1080,724.881
3226,P-4RLyyc8aI,1920,1080,724.881
3227,eaGTk0VZVXI,1280,720,725.090
3228,kmMfwJK3XpU,1920,1080,725.160
3229,D4Jqrrln8fE,1280,720,725.183
3230,UoG90-z9UkI,480,360,725.345
3231,MWq-6hwClgg,1080,1080,725.415
3232,TYRqmdeFaC8,316,240,725.485
3233,6NHD5zZNUzs,640,360,725.601
3234,Hrq0xEP5aBI,1280,720,726.065
3235,6sIOwReVge8,1920,1080,726.390
3236,2xFLDObV1b4,1280,720,726.460
3237,h8Sun1hGBj0,1920,1080,726.553
3238,JYow4CLlpOc,640,480,726.692
3239,wpfZtZU_b78,640,480,726.762
3240,yP1LUcnMUN4,720,480,726.878
3241,tEFLduOTxfA,1920,1080,726.924
3242,J47p6_9EbSU,640,360,727.087
3243,-iiQj8xLXeI,640,360,727.167
3244,rNpPsm2Y0-c,480,360,727.482
3245,iXAj9VSUoy8,1280,720,728.085
3246,ZxD_gaC9acs,1280,720,728.085
3247,RK82v2COnc8,1920,1080,728.132
3248,zcZi0_3YuU0,640,360,728.178
3249,iXtyVxyVAM0,480,360,728.317
3250,ghQ5NL6bhtY,1280,720,728.527
3251,2vnIWgh95So,654,480,728.898
3252,8-xSNS-WbW4,1920,1080,728.945
3253,gEz3fZbavGc,1920,1080,729.084
3254,t2saxbB-_Cw,1920,1080,729.711
3255,ePczWx1HsTM,1280,720,729.780
3256,xz76P_HFlJk,1920,1080,730.245
3257,8ackqZaS2rc,640,360,730.407
3258,G96lHiaFwCE,1920,1080,730.640
3259,LsT4E-LSBEM,654,480,731.011
3260,Dvro024bDQg,694,480,731.081
3261,sOOn6_np4A8,1280,720,731.081
3262,40K09RMXLgg,1920,1080,731.220
3263,nixsb0gxTHw,640,480,731.220
3264,WWmcXH4j-jM,480,360,731.429
3265,RGYujaXJ_bE,1280,720,731.615
3266,dRgVKq7oJZc,1280,720,731.754
3267,tl514Omb2ys,1280,720,732.056
3268,Ll6BAa-pAUE,480,360,732.079
3269,uhnkXYliiYs,1280,720,732.102
3270,GKdMLyurcqw,320,240,732.451
3271,oILv_YtnfQM,1164,720,732.799
3272,VqE8KR46tmY,1280,720,733.101
3273,LddHXnRW8x8,1920,1080,733.519
3274,tpUOWlI-4wU,640,360,733.960
3275,qmkTDrtFuLc,1280,720,734.308
3276,Ues0JOJvOjY,640,360,734.424
3277,wng6XfvqYzE,640,360,734.424
3278,eST8gMnAMu0,1920,1080,734.633
3279,IoPlL125Y7g,316,240,734.703
3280,k8sAW3kEA7U,1280,720,734.773
3281,O3B9-AmJqks,1920,1080,734.796
3282,6rYad7J0T58,420,320,734.978
3283,ac9pat0lrwY,1920,1080,735.562
3284,EOO52oDYLJg,1920,1080,735.841
3285,KZlZlFq4UAc,854,480,736.034
3286,WNRKJf9y6AI,1280,720,736.096
3287,JGltjqsdE8Q,290,170,736.375
3288,RWvNOrpryzk,640,360,736.491
3289,ZdO1fPuqmiQ,480,360,736.793
3290,Y7hWDANGCoI,640,480,736.955
3291,Q4gbh8IpJsE,640,360,737.095
3292,X43eJa9ySSo,1912,1080,737.118
3293,cNJwzUsK5mI,1280,720,737.141
3294,pNf2k0IIYMg,654,480,737.303
3295,1qO1z6zUEno,1920,1080,737.327
3296,2eZmjV8BKik,1278,720,737.327
3297,w_vY97tUzPg,854,480,737.327
3298,3h_idnfM5Mw,1920,1080,737.400
3299,zUdFnWP8Jsg,480,360,738.000
3300,HRLM5RAWMyQ,1280,720,738.093
3301,u0_iLBGHG-4,1920,1080,738.140
3302,poQgY8sw9F0,640,360,738.325
3303,tw27NhjY-a8,1920,1080,738.325
3304,AEu6cLY7rIw,1280,720,738.418
3305,XegxK1XGa0M,1280,720,738.418
3306,mveE6iRqFzU,480,360,738.581
3307,3aLXMkTDiTw,316,240,738.627
3308,HtLGJF2jmeU,640,360,739.115
3309,-L17-sVMJqA,1280,720,739.167
3310,PNLK4BxQ_oI,1280,720,739.417
3311,AZIwTPpzNyo,1280,720,739.579
3312,jpDjHi21T5I,640,480,739.649
3313,DZikbcf38Qc,1920,1080,740.020
3314,KWif66SL0vA,320,240,740.137
3315,Cg9zq_3FpP8,1280,720,740.972
3316,uHl92upahiI,1920,1080,741.065
3317,wu4Kpk2Tmk8,720,480,741.065
3318,gJK5mLujrR8,1280,720,741.135
3319,tMEn1wN6-2A,1280,720,741.135
3320,DN-s80EkC-0,640,360,741.228
3321,ZwU50tBdAok,1920,1080,741.623
3322,oBvD4ox9Aik,1280,720,741.767
3323,KGWyB3ak_7g,480,360,741.971
3324,rYPA9-zBH94,480,360,742.041
3325,feLrMdiEUt0,480,360,742.203
3326,vWOk5FABsQk,1280,720,742.226
3327,U3R_DLCPi7U,960,720,742.389
3328,14FWARwWXbo,640,360,742.634
3329,7DjH8Gis490,1280,720,742.923
3330,86MUrGTNpFk,1280,720,743.000
3331,QltHBpz6NWw,1280,720,743.062
3332,s1FVNXfIkYs,1280,720,743.085
3333,NE-aQqsmuxY,316,240,743.202
3334,1NbuPjjACRg,1280,720,743.387
3335,9LFayq0t_lY,1280,720,743.620
3336,0GKdp5NpMWk,1920,1080,744.034
3337,2vZdaBQF4iU,640,360,744.177
3338,C5j6SolbIfs,640,480,744.200
3339,Uxk8ztgCQiM,1920,810,744.293
3340,5Gd4N_vxcno,1920,1080,744.339
3341,hH_CoytK0tQ,1280,720,744.455
3342,d0NyxQtVrj8,640,480,744.525
3343,Im1g4aWhb4k,1920,1080,744.757
3344,wuVXDzjnfqE,316,240,744.827
3345,dB12M8mGRxg,1280,720,745.129
3346,lmwx2Q6Bz9U,1920,1080,745.175
3347,Z678OT5gkzo,1920,1080,745.709
3348,MH0hxwpk-vA,482,360,745.733
3349,l_FxTtn_voo,1280,720,745.756
3350,jTVJ1VBBIzE,1280,720,745.942
3351,6ku5zg5qMI0,1920,1080,746.058
3352,rkZIB9QG9u0,320,240,746.058
3353,IkPaZ5jiYC8,1280,720,746.104
3354,dDkadvaO_iU,480,360,746.243
3355,Dkc_DOmhbnU,540,360,746.243
3356,xEOOeQSE3HE,316,240,746.313
3357,sDRWSJnXmDY,1280,720,746.476
3358,gkN8fnmYGzE,316,240,746.568
3359,K1-M-HrBIB0,720,480,747.079
3360,q50u7ewSU3g,294,240,747.335
3361,tIqQchXax_c,1280,720,747.404
3362,1nEaYRPHinA,1280,720,747.962
3363,m3ymB7ghdJ4,1920,1080,747.962
3364,4OPwoXQrw_Q,316,240,747.985
3365,En2Ut1iDzEs,1280,720,748.287
3366,OHgmrs-Hy6Q,1280,720,748.449
3367,eX64IELBdW4,640,360,748.589
3368,oOfsekIWC6E,640,360,748.867
3369,WVFbiikAQV4,1280,720,749.308
3370,MmMTdLmtTI4,1920,1080,749.355
3371,Pi1Mzic_Khs,1920,1080,749.888
3372,5Di43w8qmmY,1280,720,749.889
3373,aSEJKi6cWwI,1920,1080,749.931
3374,eTpK4G95tVo,1920,1080,749.982
3375,RfWCJd38WFQ,1920,1080,750.005
3376,SkHUq4fT9-8,1920,1080,750.005
3377,qBAHZAus1Qk,1280,720,750.121
3378,vxAjQQ2UgB8,1280,720,750.144
3379,fHshVkVJneI,1280,720,750.237
3380,fGj-jfpEm24,1920,1080,750.330
3381,7TtE6DGcPhI,316,240,750.377
3382,DEedgQoHSJw,1280,720,750.562
3383,GLmQAr5T3dY,316,240,750.655
3384,2EBekZXEF3w,1280,720,750.967
3385,tWmRcnMbvPE,1280,720,751.050
3386,DXpJrzbzQ2Y,1280,682,751.329
3387,lJd0mVQYpp0,1280,720,751.352
3388,q5ZaxZyh-7c,1280,720,751.491
3389,HaPTOeZADKQ,640,480,751.630
3390,96VJJe5otS8,480,360,751.677
3391,IKXFrLvUUW4,316,240,751.747
3392,z6B7kAHVbIA,640,360,752.002
3393,Jqvzvk8ED50,1280,720,752.048
3394,maQTNLvSBZ8,1280,720,752.072
3395,8fYOQfxabtQ,1280,720,752.095
3396,CjilZ1kmLQo,320,240,752.141
3397,VLC-Q6QUZjE,640,360,752.443
3398,NykWwtsyaVQ,640,480,752.490
3399,8yCa8m0Kn_k,316,240,752.652
3400,qYyEC01gZUc,1280,720,752.931
3401,5UGR-d18B1c,640,360,753.024
3402,714TTtlKbkQ,1280,720,753.070
3403,w35glXLR6E0,640,480,753.349
3404,myFsX_4b2lU,1920,1080,753.395
3405,7wskwQIFR0g,720,480,753.511
3406,1j_HVgApr7s,1280,720,753.604
3407,CP5x-sogjFY,640,360,753.674
3408,lAfBe34iP8I,720,480,753.976
3409,xdyWJg9PrH0,440,330,754.183
3410,GeB6L7QiGgo,320,240,754.603
3411,UZj0Sevwojo,640,480,754.695
3412,ZeQEtJwFc7c,1280,720,754.734
3413,hqxseNQUUvM,316,240,754.788
3414,XgExQt9-mK8,1280,720,755.044
3415,1_vNnZyukrE,1280,720,755.067
3416,7n7JSHsCz_s,1280,720,755.160
3417,iMaj4s52pWk,480,360,755.276
3418,BjAwRxEKvck,854,480,755.346
3419,URM-8-X63HE,640,480,755.740
3420,UgP3frZ0w-Q,1920,1080,755.787
3421,gUiX6q9bOC0,1920,1080,755.880
3422,jz-XA0KQ-5M,1920,1080,755.903
3423,zZ24KPp0QTA,316,240,756.019
3424,uoqc8nd-AOA,1280,720,756.042
3425,_ym1lJc9vQ4,1280,720,756.089
3426,wWneUlvpStI,1280,720,756.344
3427,FFOLzTEbdb8,1280,720,756.367
3428,loZSbtUNwao,1280,720,756.716
3429,BAmfy5WIlkI,1280,720,756.762
3430,NwiFGrHBWuM,320,240,756.901
3431,7j_LCJCGYLM,1280,720,757.087
3432,kPYKF1cdwDE,1280,720,757.389
3433,Njuedmd70-w,1920,1080,757.621
3434,sbJ9S0zLPNs,1280,720,757.853
3435,L_o7OFmD_PA,1280,720,757.969
3436,JEESDUN-9Ko,1280,718,758.016
3437,j2thfvHs5ds,1920,1080,758.178
3438,jwXPq9UANuQ,1920,1080,758.434
3439,XhyRuLnbvpc,854,480,758.573
3440,Xv7tnyL1XlY,1280,720,758.620
3441,yPWbctbDpCs,1280,720,758.898
3442,8aUyEkqjcXQ,640,360,759.014
3443,PoYg7ceDuKo,640,480,759.339
3444,9BlzOHBFOYI,1920,1080,759.665
3445,0pePIAn3pEg,720,480,759.667
3446,nhGa1rc5l4I,316,240,760.059
3447,sZqlu3Tpww0,1280,720,760.082
3448,amOIghRJDD8,320,240,760.498
3449,ZWZp-auMcNc,1280,720,760.686
3450,q5zMPxIv77c,1920,1080,761.151
3451,fzjLFfavfsM,1920,1080,761.197
3452,y0DERYNksWY,654,480,761.429
3453,d1V9BBZeT7E,640,360,761.545
3454,ONpsIGyW3y4,1280,720,761.545
3455,Xvtxcrz2u4s,640,360,761.894
3456,Sn51nX2m5dU,480,360,761.917
3457,S2poNy6mWtE,1920,1080,762.010
3458,zDO8EVpQrpY,1920,1080,762.010
3459,g2i2jXRnbvI,1280,720,762.056
3460,0TrdL4PEeUw,316,240,762.067
3461,AQFgI2giRuo,320,240,762.404
3462,m3aqBY-23n0,640,480,762.544
3463,FcYq1jYHCEo,1280,720,762.613
3464,WwYKYfnXyi8,480,360,762.637
3465,NBo697tOlgE,1280,720,762.939
3466,ls1PY-0xkII,1920,1080,763.054
3467,ZTesgWRGKdE,1920,1080,763.240
3468,bM9YJNrpJ1Q,1920,1080,763.264
3469,8SbZyYdHPKw,480,360,763.565
3470,g6mF-bX1_fo,1920,1080,763.565
3471,fPhEClcrQOs,400,224,763.589
3472,MnfYtKzljTo,640,480,763.589
3473,7Z4Ee3L435I,1280,720,763.705
3474,msC7CdZH8I0,1280,720,763.705
3475,nogFVvP4tVs,1920,1080,763.751
3476,-wx-P_BORxM,1280,720,763.967
3477,WCMBuShaVi0,1280,720,764.076
3478,GEi-iLAgF98,1280,720,764.100
3479,WGM7sjNPz6c,1280,720,764.100
3480,xF9Zru0YCEw,1280,720,764.100
3481,yFFK1MJp2W8,854,480,764.285
3482,cGT69exCpQQ,854,480,764.332
3483,Zw7zgZXthTE,316,240,764.425
3484,qzPiITOu-Aw,1920,1080,764.541
3485,QClkal4WySU,316,240,764.587
3486,-tcl3TfLTEA,420,320,764.667
3487,47slqoWkZfk,1280,720,764.959
3488,ca9Pp-xe4SY,1280,720,765.028
3489,DTiie5lGs_M,1280,720,765.098
3490,XjyZL7eyv3k,1280,720,765.353
3491,5UjRhl1gJ7I,1280,720,765.423
3492,IA9SbvVNO38,414,240,765.539
3493,aUXeFtLuxPk,1920,1080,765.562
3494,Qgl9ImmiWFw,1920,1080,765.632
3495,1bSAZfJx6QA,640,480,765.679
3496,Kiv6ird7dsI,1920,1080,765.818
3497,dSpOCG92TT4,640,480,766.584
3498,NWmSlzJBjO0,480,360,766.584
3499,2D9hgQJlTWM,1920,1080,766.700
3500,8hbGiSpDk3s,1280,720,767.002
3501,y7Pb3Qz80XI,640,480,767.002
3502,KCAfr-PTdfY,1920,1080,767.118
3503,wCg8YKKBQOM,1920,1080,767.188
3504,woVlHqJ9gfo,316,240,767.234
3505,aOmSvH-5Gck,1920,1080,767.467
3506,y8DdxqTx1KE,1280,720,767.675
3507,f94qvCEdyqk,1280,720,768.465
3508,kEVkIGG9_qA,1280,720,768.767
3509,-fRxRArdPyA,854,480,769.234
3510,o8RqtWIwKOY,480,360,769.323
3511,_PSeKR5EJxo,1920,1080,769.394
3512,M8IelO67mzg,1920,1080,769.556
3513,JkWHUs5Tkik,1280,720,769.812
3514,buqZS5J-Pjs,1280,720,769.858
3515,PkwzkfJJQvU,1920,1080,769.858
3516,sxRXp7SCQRA,1280,720,769.974
3517,k47IiOPUDvk,1280,720,770.067
3518,qDCvLH5gwjc,640,360,770.090
